time,symbol,ls_ratio_overall,price,time_diff_ms
1677231698756,BTC,1.134016219,23831.6,1193
1677231704691,BTC,1.133560913,23831.6,204
1677231709481,BTC,1.145462347,23833.5,748
1677231714616,BTC,1.146383344,23833.5,82
1677231719486,BTC,1.143622722,23832.2,1138
1677231724084,BTC,1.460629921,23832.1,477
1677231729360,BTC,1.391200383,23831.6,827
1677231733818,BTC,1.391772303,23831.6,245
1677231739780,BTC,1.391200383,23831.7,1185
1677231744488,BTC,1.38948626,23831.7,932
1677231749121,BTC,1.385496183,23831.6,709
1677231753992,BTC,1.380385622,23831.5,339
1677231759124,BTC,1.32234092,23831,490
1677231763863,BTC,1.307869836,23829.3,1050
1677231769757,BTC,1.213858756,23821.7,189
1677231774789,BTC,1.163565556,23819.4,505
1677231779640,BTC,1.271694684,23826.3,641
1677231784514,BTC,1.095118374,23828.9,303
1677231789561,BTC,1.103934357,23828.9,812
1677231794503,BTC,1.069536424,23824.1,388
1677231799284,BTC,1.088118605,23820.3,238
1677231804365,BTC,1.098195552,23823.5,351
1677231808902,BTC,1.085505735,23822.2,475
1677231813746,BTC,1.086811352,23822.2,679
1677231819598,BTC,1.082032063,23822.2,385
1677231824263,BTC,1.069964811,23817.4,146
1677231828951,BTC,1.040399918,23815.3,257
1677231833729,BTC,1.023881805,23817.4,525
1677231839788,BTC,1.051282051,23821.2,644
1677231844402,BTC,0.772421127,23824.1,401
1677231849398,BTC,0.773678609,23824.7,382
1677231854002,BTC,0.798237727,23827.1,436
1677231858748,BTC,0.797268152,23824.5,671
1677231863758,BTC,0.79147259,23824.4,473
1677231869936,BTC,0.784758165,23824,967
1677231873583,BTC,0.787949222,23824.3,373
1677231878757,BTC,0.804077215,23824.8,20
1677231884693,BTC,0.855976244,23825.9,1137
1677231889262,BTC,0.873009927,23825.9,751
1677231894120,BTC,0.88430375,23826,1074
1677231898948,BTC,0.898974554,23829.1,877
1677231904784,BTC,1.062280883,23829.1,941
1677231908713,BTC,0.991635132,23820,190
1677231914582,BTC,1.035002035,23824.8,666
1677231919332,BTC,1.03998368,23827.4,406
1677231924079,BTC,1.037489813,23826.7,10
1677231928623,BTC,1.037489813,23826.5,91
1677231934643,BTC,1.035002035,23826.4,494
1677231939525,BTC,1.127659574,23833.8,385
1677231944323,BTC,1.154708037,23837.4,213
1677231949029,BTC,1.188662727,23838.1,404
1677231954060,BTC,1.189621196,23838.4,57
1677231958859,BTC,1.185314685,23838.3,126
1677231963658,BTC,1.2737608,23838.4,741
1677231969806,BTC,1.266545784,23838.4,603
1677231974379,BTC,1.274277917,23838.4,484
1677231978811,BTC,1.257336343,23838.6,21
1677231983753,BTC,1.257336343,23838.7,116
1677231989356,BTC,1.274795268,23839.1,785
1677231993910,BTC,1.294104152,23840.6,389
1677231998824,BTC,1.284148013,23840.7,464
1677232004767,BTC,1.276867031,23839.3,178
1677232008658,BTC,1.277385561,23839.3,1201
1677232013825,BTC,1.226179875,23830.6,1054
1677232018749,BTC,1.203128442,23830.6,1195
1677232023616,BTC,1.379819134,23830.5,5
1677232028722,BTC,1.413127413,23837.1,209
1677232034656,BTC,1.415458937,23838.7,240
1677232039358,BTC,1.420721375,23837.2,570
1677232044159,BTC,1.424830262,23836.7,732
1677232048892,BTC,1.425418385,23834.8,789
1677232053827,BTC,1.424242424,23834.7,767
1677232059922,BTC,1.384358608,23831.6,187
1677232064423,BTC,1.37699073,23830.2,10
1677232069138,BTC,1.37586125,23830.1,44
1677232073957,BTC,1.354603249,23830.1,99
1677232079717,BTC,1.337540907,23830.2,987
1677232083402,BTC,1.508780733,23834.1,536
1677232088943,BTC,1.501876407,23834.8,558
1677232093800,BTC,1.437241043,23831.1,284
1677232098553,BTC,1.455795678,23831.1,53
1677232104646,BTC,1.479543764,23833.5,264
1677232109373,BTC,1.45158127,23833.4,385
1677232114245,BTC,1.470355731,23835.9,1001
1677232119068,BTC,1.483238143,23839.2,909
1677232123721,BTC,1.450379809,23838.7,769
1677232129827,BTC,1.433682161,23837.8,502
1677232134662,BTC,1.414292612,23837.8,865
1677232139452,BTC,1.412545235,23837.7,551
1677232144126,BTC,1.246686138,23832.9,793
1677232149015,BTC,1.201673272,23830.4,462
1677232154791,BTC,1.183406114,23830.4,938
1677232159661,BTC,1.181976871,23828.5,409
1677232164558,BTC,1.173913043,23826.2,90
1677232169375,BTC,1.163097556,23829.5,524
1677232174243,BTC,1.157497303,23826.1,641
1677232178867,BTC,1.146383344,23826.2,936
1677232183717,BTC,1.1602938,23825.6,518
1677232188627,BTC,1.163565556,23828.6,225
1677232194746,BTC,1.180549498,23829.7,112
1677232199332,BTC,1.181976871,23829.7,102
1677232204216,BTC,0.928640309,23830.3,461
1677232208904,BTC,0.950078003,23832.4,459
1677232214859,BTC,0.959247649,23831.6,908
1677232219547,BTC,0.969667126,23831.6,895
1677232224275,BTC,0.976675232,23831.7,888
1677232228909,BTC,0.970055162,23831.7,956
1677232233725,BTC,0.970831691,23831.6,1076
1677232238688,BTC,0.962708538,23831.6,1121
1677232244689,BTC,0.943634597,23829.1,141
1677232249675,BTC,0.933488012,23829,440
1677232254322,BTC,0.926782274,23825.4,647
1677232259089,BTC,0.901140684,23823.5,462
1677232263671,BTC,0.886436521,23824.8,1355
1677232269377,BTC,0.895734597,23829.6,176
1677232274247,BTC,0.959631589,23832.2,231
1677232278902,BTC,1.001601281,23834.4,364
1677232284672,BTC,1.009242516,23834.5,56
1677232289478,BTC,1.007226014,23834.4,207
1677232294371,BTC,0.983339944,23834.2,121
1677232299494,BTC,1.217786649,23838.6,581
1677232304220,BTC,1.227171492,23838.6,826
1677232308909,BTC,1.218278616,23840.7,771
1677232313715,BTC,1.222222222,23840.7,967
1677232319547,BTC,1.230649119,23840.6,292
1677232324371,BTC,1.315886985,23840.6,217
1677232329382,BTC,1.307337333,23840.7,671
1677232333996,BTC,1.434274586,23842.2,260
1677232339864,BTC,1.48818114,23842.2,1079
1677232344643,BTC,1.50501002,23845.3,1129
1677232349483,BTC,1.512562814,23845.3,162
1677232354386,BTC,1.549719531,23846.1,291
1677232358965,BTC,1.562788314,23846.1,243
1677232364827,BTC,1.598077423,23846.1,503
1677232369714,BTC,1.683843264,23848.8,938
1677232374448,BTC,1.779321845,23851.8,315
1677232379208,BTC,1.836879433,23855.9,441
1677232383937,BTC,2.243593902,23864.1,422
1677232388923,BTC,2.01295571,23853.6,397
1677232394892,BTC,1.960331557,23855.1,1051
1677232398708,BTC,1.924831822,23855.1,281
1677232404787,BTC,1.686005909,23850.4,201
1677232409511,BTC,1.639218791,23850.4,644
1677232414504,BTC,1.633658151,23848.1,753
1677232419272,BTC,1.591344908,23846,785
1677232424052,BTC,1.606202763,23845.8,401
1677232429077,BTC,1.632964718,23850,457
1677232435019,BTC,1.664535039,23857.3,59
1677232439752,BTC,1.777006387,23864.4,559
1677232443386,BTC,1.993115834,23865,551
1677232449038,BTC,1.962085308,23861.7,247
1677232454692,BTC,2.00120048,23865.5,71
1677232459492,BTC,2.04414003,23867.9,3
1677232464465,BTC,2.050640635,23867.9,684
1677232469343,BTC,1.980625931,23866.1,26
1677232474397,BTC,2.0422878,23866.4,671
1677232479201,BTC,2.07503075,23867.6,389
1677232483738,BTC,2.053435115,23866.2,57
1677232489865,BTC,2.075976623,23866.2,168
1677232494798,BTC,1.988643156,23863.2,798
1677232499477,BTC,1.97000297,23861.4,486
1677232504154,BTC,2.082614057,23860.7,629
1677232509037,BTC,2.048780488,23860.7,327
1677232514002,BTC,2.003003003,23857.5,366
1677232518816,BTC,2.00120048,23857.6,1022
1677232523813,BTC,1.961208173,23857.5,162
1677232529733,BTC,1.927400468,23857.5,92
1677232533638,BTC,1.754820937,23853.2,935
1677232539763,BTC,1.718129927,23851.1,373
1677232544684,BTC,1.700513097,23851.1,865
1677232549600,BTC,1.693239968,23851.2,72
1677232554220,BTC,1.615746796,23849.4,169
1677232559027,BTC,1.610284521,23848.7,621
1677232563859,BTC,1.440214739,23848.7,415
1677232568807,BTC,1.427773731,23848.7,153
1677232574658,BTC,1.4348673,23848.7,444
1677232579418,BTC,1.448579824,23848.8,688
1677232584259,BTC,1.446183953,23848.7,345
1677232588955,BTC,1.455795678,23851.7,148
1677232594025,BTC,1.437241043,23851.8,331
1677232599979,BTC,1.421893921,23847.2,430
1677232604569,BTC,1.351834431,23842.2,562
1677232609602,BTC,1.341372044,23841.6,1108
1677232614242,BTC,1.326122354,23844.1,164
1677232618916,BTC,1.322880372,23844.2,782
1677232623640,BTC,0.982160555,23841.5,1337
1677232629116,BTC,0.981767737,23841.1,336
1677232633899,BTC,0.972386588,23838.7,234
1677232638914,BTC,0.96001568,23840,479
1677232644826,BTC,0.971608833,23840.5,106
1677232649395,BTC,0.938735944,23841.1,556
1677232654716,BTC,0.877581675,23836.9,1252
1677232659572,BTC,0.866368048,23835,601
1677232664495,BTC,0.853224611,23830.4,87
1677232669496,BTC,0.790830946,23825.5,295
1677232674474,BTC,0.790830946,23825.6,284
1677232679210,BTC,0.787949222,23825.5,489
1677232683892,BTC,0.595659805,23823.8,656
1677232689798,BTC,0.530456076,23820.1,246
1677232694410,BTC,0.526251526,23817.5,346
1677232699344,BTC,0.509889778,23815.1,347
1677232704248,BTC,0.485663349,23812,173
1677232709365,BTC,0.463486024,23810.2,460
1677232714324,BTC,0.446759259,23811.5,43
1677232718862,BTC,0.45116819,23815,1146
1677232724740,BTC,0.464557704,23815.2,645
1677232728596,BTC,0.471670346,23815.1,1441
1677232734762,BTC,0.485001485,23816.6,481
1677232739063,BTC,0.494991778,23816.6,786
1677232744315,BTC,0.466920933,23823.9,306
1677232748839,BTC,0.466705779,23823.2,96
1677232753897,BTC,0.47275405,23822.4,284
1677232758705,BTC,0.47427392,23822.4,1079
1677232764509,BTC,0.480823338,23822.5,527
1677232769312,BTC,0.486767767,23822.4,172
1677232774794,BTC,0.487431206,23822.5,139
1677232779399,BTC,0.519064256,23820.1,228
1677232784175,BTC,0.519295047,23819.3,360
1677232789107,BTC,0.517220452,23819.4,12
1677232794035,BTC,0.515840534,23819.3,392
1677232798604,BTC,0.555209953,23821.1,1092
1677232803531,BTC,0.584032948,23821.1,3835
1677232809206,BTC,0.597954618,23819,848
1677232813563,BTC,0.599744041,23819.2,581
1677232819159,BTC,0.614205004,23821.6,958
1677232824859,BTC,0.633986928,23821.6,1614
1677232829601,BTC,0.6273393,23821.6,1111
1677232834152,BTC,0.632120124,23821.5,786
1677232839831,BTC,0.628134158,23820.4,2269
1677232844601,BTC,0.632120124,23820.3,228
1677232849343,BTC,0.629460649,23820.2,1557
1677232853977,BTC,0.619957881,23820.3,1271
1677232859481,BTC,0.612903226,23817.8,116
1677232864113,BTC,0.617599482,23817.7,383
1677232868687,BTC,0.616031028,23817.7,534
1677232874293,BTC,0.626280696,23818.7,657
1677232878811,BTC,0.624167614,23818.7,796
1677232884767,BTC,0.624431449,23818.8,2173
1677232889340,BTC,0.62999185,23819.7,147
1677232894096,BTC,0.630257581,23819.6,235
1677232899993,BTC,0.632386549,23819.6,1032
1677232904550,BTC,0.632386549,23820.4,720
1677232909199,BTC,0.63371998,23821.2,22
1677232914208,BTC,0.632120124,23821.2,131
1677232919205,BTC,0.626280696,23819.6,181
1677232925031,BTC,0.758396343,23819.6,1561
1677232929446,BTC,0.759324419,23819.7,712
1677232934120,BTC,0.756851722,23819.7,322
1677232938889,BTC,0.758396343,23819.6,54
1677232944929,BTC,0.760873393,23819.6,815
1677232949445,BTC,0.756543123,23818,391
1677232954095,BTC,0.73973556,23816.2,133
1677232958973,BTC,0.734304544,23816.2,474
1677232964860,BTC,0.719099192,23816.2,1664
1677232969505,BTC,0.694628029,23812,1142
1677232974716,BTC,0.657000829,23811.8,1680
1677232979531,BTC,0.652073352,23812.2,1288
1677232984025,BTC,0.795009873,23811.3,414
1677232988880,BTC,0.768659356,23813.7,50
1677232994819,BTC,0.764602082,23814.8,206
1677232999379,BTC,0.756543123,23812.7,232
1677233003792,BTC,0.851166235,23813.1,556
1677233009831,BTC,0.853911754,23813.2,1567
1677233014528,BTC,0.86185068,23813.1,342
1677233019464,BTC,0.902225604,23817.4,106
1677233024344,BTC,0.927896665,23815.6,1102
1677233029022,BTC,0.937608991,23816.5,749
1677233033656,BTC,0.951219512,23819.9,258
1677233039621,BTC,0.953506544,23819.8,307
1677233044406,BTC,0.905487805,23819.8,878
1677233049105,BTC,0.934610176,23817.5,804
1677233053798,BTC,0.936858416,23816.9,248
1677233059658,BTC,0.93162063,23816.8,1768
1677233064308,BTC,0.979022363,23816.9,1867
1677233069079,BTC,0.985308716,23821.1,103
1677233073792,BTC,1.077706212,23822.6,607
1677233078763,BTC,1.089864159,23822.5,583
1677233084521,BTC,1.097755402,23820.3,674
1677233089266,BTC,1.099958001,23820.3,537
1677233094164,BTC,1.099076406,23820.2,454
1677233098923,BTC,1.101281782,23820.1,682
1677233104774,BTC,1.173440556,23816.9,743
1677233109550,BTC,1.189141856,23817.9,1193
1677233114354,BTC,1.194907814,23820.6,587
1677233119153,BTC,1.186270223,23820.5,75
1677233123954,BTC,1.191540653,23820.6,721
1677233128774,BTC,1.192501644,23820.6,139
1677233134628,BTC,1.206044562,23821.3,548
1677233139439,BTC,1.1602938,23821.3,79
1677233144102,BTC,1.176278564,23821.5,15
1677233148760,BTC,1.298850575,23826.1,145
1677233154771,BTC,1.365744026,23828.4,1182
1677233159263,BTC,1.37304224,23828.4,896
1677233163702,BTC,1.525890376,23825.5,961
1677233169608,BTC,1.534854246,23825.5,226
1677233174473,BTC,1.53871541,23828.5,103
1677233179271,BTC,1.647603918,23829.2,14
1677233183888,BTC,1.656042497,23828.4,809
1677233189385,BTC,1.635740643,23828.3,1751
1677233194033,BTC,1.594033722,23825.4,780
1677233198732,BTC,1.57003341,23820.2,706
1677233204711,BTC,1.470966148,23820.2,669
1677233209154,BTC,1.477700694,23822.3,381
1677233214920,BTC,1.459419577,23822.5,1617
1677233218852,BTC,1.456398919,23826.6,422
1677233224763,BTC,2.051571559,23828.8,57
1677233229422,BTC,2.045066991,23829.3,443
1677233234070,BTC,1.962962963,23829.6,29
1677233238726,BTC,1.925687537,23829.5,409
1677233244469,BTC,1.875215641,23827.7,1881
1677233249425,BTC,1.873563218,23827.8,486
1677233253972,BTC,1.892681516,23829.6,252
1677233259788,BTC,1.906131938,23829.6,1582
1677233264745,BTC,1.901915264,23829.6,1819
1677233269535,BTC,1.92997363,23830.4,597
1677233274375,BTC,1.935995302,23830.5,1599
1677233279418,BTC,1.947244327,23830.9,279
1677233283925,BTC,2.039513678,23831.1,445
1677233289663,BTC,2.051571559,23831.1,2041
1677233294558,BTC,2.07314075,23831.9,1293
1677233299453,BTC,2.032140691,23831.9,1209
1677233304126,BTC,2.051571559,23831.9,648
1677233309060,BTC,2.787878788,23836.9,163
1677233313829,BTC,2.825554705,23840.9,733
1677233319471,BTC,2.779289494,23841.7,456
1677233323972,BTC,2.815337657,23842.4,1066
1677233329001,BTC,2.835826621,23843.1,961
1677233334550,BTC,2.933910307,23846.6,1767
1677233339212,BTC,3.019292605,23850,1018
1677233344000,BTC,3.071661238,23850.6,252
1677233348674,BTC,2.822629969,23845.4,279
1677233354617,BTC,2.787878788,23844.6,1226
1677233359437,BTC,2.322259136,23841.8,1605
1677233363806,BTC,2.309066843,23841,466
1677233368496,BTC,2.288391976,23841,178
1677233374168,BTC,2.269042171,23840.9,489
1677233379671,BTC,2.276539974,23840.8,561
1677233384320,BTC,2.269042171,23840.8,520
1677233389232,BTC,2.271180896,23840.8,125
1677233393799,BTC,2.224766204,23840.8,634
1677233398599,BTC,2.195909236,23840.7,810
1677233404655,BTC,2.086419753,23840.7,1378
1677233409374,BTC,1.677376171,23833.8,200
1677233414102,BTC,1.636435539,23831.4,322
1677233418876,BTC,1.606202763,23829.1,472
1677233424697,BTC,1.60552371,23829.1,1118
1677233429302,BTC,1.503755633,23829,775
1677233434209,BTC,1.469745616,23820.7,196
1677233439106,BTC,1.390628735,23813.7,273
1677233443860,BTC,1.394062724,23813.7,2392
1677233448805,BTC,1.356267672,23811,534
1677233454785,BTC,1.320724066,23811.6,1091
1677233459404,BTC,1.302025783,23811.7,918
1677233464036,BTC,1.245172878,23807.5,810
1677233469790,BTC,1.157497303,23807.5,973
1677233474532,BTC,1.104377104,23806.5,10
1677233479347,BTC,0.993620415,23804.5,777
1677233484160,BTC,0.97745699,23803.6,485
1677233488689,BTC,0.942879347,23803.6,87
1677233494645,BTC,0.88430375,23803.2,1177
1677233499556,BTC,0.877934272,23803.1,321
1677233504469,BTC,0.867762421,23803,611
1677233509483,BTC,0.866368048,23803.1,38
1677233514471,BTC,0.826817684,23798.9,609
1677233519222,BTC,0.829491401,23801.9,1213
1677233525044,BTC,0.777461785,23803.2,859
1677233529554,BTC,0.860119048,23811,221
1677233534184,BTC,0.86185068,23809.8,684
1677233538682,BTC,0.860465116,23805.8,686
1677233544660,BTC,0.887861053,23807.9,72
1677233549287,BTC,0.876876877,23808,688
1677233553836,BTC,0.875117195,23806.9,1550
1677233559463,BTC,0.880406168,23811.2,1316
1677233564226,BTC,0.88430375,23811.2,58
1677233569222,BTC,0.883593897,23807.4,1130
1677233574051,BTC,0.871257485,23804,902
1677233579040,BTC,0.868809568,23804.1,126
1677233584914,BTC,0.422272792,23804,493
1677233588759,BTC,0.422677479,23803.8,194
1677233593663,BTC,0.433691756,23801.8,463
1677233599729,BTC,0.6273393,23811.3,45
1677233604601,BTC,0.6273393,23811.4,0
1677233609386,BTC,0.632386549,23811.3,638
1677233614269,BTC,0.60436387,23805.3,74
1677233619156,BTC,0.607458608,23805,107
1677233623981,BTC,0.615508885,23809.6,392
1677233628595,BTC,0.616292226,23806.2,176
1677233633619,BTC,0.621008267,23807.5,651
1677233638797,BTC,0.617076326,23805.6,827
1677233644793,BTC,0.644466371,23805.2,1732
1677233649520,BTC,0.647717911,23805.8,138
1677233654216,BTC,0.784758165,23816.5,396
1677233658923,BTC,0.809954751,23816.8,699
1677233664889,BTC,0.812250816,23816.7,1342
1677233669868,BTC,0.805380032,23813.4,452
1677233674625,BTC,0.801801802,23812.5,1336
1677233679326,BTC,0.794043775,23809.8,137
1677233684383,BTC,0.798561151,23805.8,307
1677233689344,BTC,0.783166904,23804.2,888
1677233693999,BTC,0.800828381,23804.7,678
1677233698748,BTC,0.809299801,23810,368
1677233704566,BTC,0.99920032,23810,1130
1677233709473,BTC,1.008435429,23810,209
1677233714218,BTC,1.011667673,23810,983
1677233719015,BTC,1.032520325,23813.8,178
1677233724102,BTC,1.043735949,23814.7,1271
1677233728934,BTC,1.057613169,23817,145
1677233734909,BTC,1.063983488,23816.9,1710
1677233738412,BTC,1.0733983,23817,1024
1677233743965,BTC,1.067397147,23817,420
1677233748796,BTC,1.059732235,23817,945
1677233754824,BTC,1.055498458,23816.9,771
1677233759577,BTC,1.055921053,23816.9,1371
1677233764196,BTC,1.864508737,23816.9,608
1677233768678,BTC,1.896032436,23825.1,168
1677233774782,BTC,2.040437823,23827.9,231
1677233779270,BTC,2.054367746,23828.8,166
1677233784015,BTC,1.981514609,23824.7,949
1677233788806,BTC,1.950722927,23824.6,434
1677233793694,BTC,1.938583603,23823.2,456
1677233799467,BTC,1.918004085,23822.2,175
1677233804331,BTC,1.90866783,23822.2,43
1677233808846,BTC,1.906976744,23822.3,480
1677233814860,BTC,1.938583603,23822.5,141
1677233818608,BTC,1.909514111,23820.7,627
1677233824811,BTC,1.927400468,23820.6,3
1677233829602,BTC,1.657454159,23814,332
1677233834373,BTC,1.64131009,23814.1,846
1677233839020,BTC,1.550369804,23807.3,851
1677233844764,BTC,1.518891688,23806.3,243
1677233849585,BTC,1.491901321,23805.5,995
1677233854184,BTC,1.488800398,23805.6,731
1677233859042,BTC,1.26193169,23799,101
1677233864178,BTC,1.157497303,23799.6,652
1677233869101,BTC,1.119542179,23797.8,469
1677233873869,BTC,1.10748156,23798.7,457
1677233878754,BTC,1.097315436,23797.1,43
1677233884603,BTC,0.864280388,23797.1,548
1677233889390,BTC,0.841620626,23796.5,451
1677233894203,BTC,0.807011203,23795.7,72
1677233899218,BTC,0.8178513,23797.7,599
1677233903841,BTC,0.82748538,23798.1,687
1677233908873,BTC,0.831501832,23798.1,757
1677233913753,BTC,0.825483753,23795.7,254
1677233919551,BTC,0.765536723,23795.7,1546
1677233923816,BTC,0.760873393,23797.9,1064
1677233929909,BTC,0.752234098,23795.6,290
1677233934530,BTC,0.75192712,23797.5,959
1677233939471,BTC,0.744287459,23795.2,1731
1677233944246,BTC,0.515610791,23795.1,160
1677233949044,BTC,0.494321578,23792.1,527
1677233953781,BTC,0.475361464,23792.8,268
1677233959874,BTC,0.456664239,23791.5,550
1677233964606,BTC,0.436781609,23788.1,138
1677233969053,BTC,0.390820584,23783.4,448
1677233974124,BTC,0.440299582,23783.9,601
1677233979066,BTC,0.456452083,23787.1,778
1677233983781,BTC,0.486988848,23786.6,17
1677233989869,BTC,0.497902936,23787.8,469
1677233994638,BTC,0.502403846,23786.4,1560
1677233999700,BTC,0.475361464,23783.1,577
1677234004490,BTC,0.407261469,23779.5,203
1677234009097,BTC,0.396648045,23777.1,463
1677234013871,BTC,0.426330053,23783.6,824
1677234018975,BTC,0.457938475,23782.1,728
1677234024839,BTC,0.472320377,23783.6,1216
1677234029265,BTC,0.48214021,23786.9,950
1677234034403,BTC,0.490090896,23783.7,514
1677234039273,BTC,0.499925004,23781.3,574
1677234044050,BTC,0.504890895,23782.1,616
1677234049185,BTC,0.505570611,23779.8,84
1677234053989,BTC,0.512630464,23778.5,64
1677234058787,BTC,0.517911354,23776.8,140
1677234064807,BTC,0.442169022,23772.5,940
1677234069703,BTC,0.435750179,23774.2,911
1677234074587,BTC,0.439677512,23775,1563
1677234079565,BTC,0.483459427,23774.2,154
1677234083684,BTC,0.491646778,23774.2,10
1677234089666,BTC,0.492537313,23774,1597
1677234094421,BTC,0.511715797,23777.4,241
1677234099244,BTC,0.510345869,23778.8,257
1677234104030,BTC,0.534212949,23781.3,605
1677234108921,BTC,0.547508511,23788,688
1677234114673,BTC,0.574555188,23789,3026
1677234119355,BTC,0.589067218,23795,115
1677234124013,BTC,0.719394773,23798.2,472
1677234128810,BTC,0.717327838,23790.8,248
1677234133873,BTC,0.735508504,23793.1,357
1677234138888,BTC,0.743679163,23793.8,898
1677234144752,BTC,0.739130435,23788.9,465
1677234149593,BTC,0.739432945,23788.1,455
1677234154101,BTC,0.728309713,23786.5,668
1677234159668,BTC,0.729206294,23782.4,1610
1677234164782,BTC,0.731301939,23780.1,1615
1677234169490,BTC,0.719099192,23775.8,1712
1677234174171,BTC,0.726221302,23776.9,251
1677234179222,BTC,0.759014952,23782.4,489
1677234184110,BTC,0.818843216,23778.6,404
1677234188958,BTC,0.818843216,23771.4,289
1677234194023,BTC,0.799532122,23770.1,1024
1677234199030,BTC,0.799532122,23776.6,862
1677234203860,BTC,0.819505095,23780,176
1677234209002,BTC,0.826484018,23782.9,770
1677234214068,BTC,0.842638659,23787.5,371
1677234219086,BTC,0.861504095,23789.6,655
1677234223984,BTC,0.860811314,23789.5,674
1677234228944,BTC,0.860465116,23787.8,209
1677234233551,BTC,0.857355126,23789.6,1395
1677234238565,BTC,0.853224611,23784.4,437
1677234243734,BTC,1.106149958,23784.3,359
1677234248603,BTC,1.09117524,23784.4,602
1677234254708,BTC,1.095118374,23790.5,1285
1677234258630,BTC,1.095557418,23787.4,785
1677234264593,BTC,1.096436059,23783.7,453
1677234269231,BTC,1.102607233,23782,31
1677234274355,BTC,1.110595188,23784.3,462
1677234279092,BTC,1.100840336,23787.7,712
1677234283778,BTC,1.100399076,23784.2,38
1677234288915,BTC,1.088118605,23780.2,883
1677234293833,BTC,1.09117524,23781.2,116
1677234298634,BTC,1.161694769,23787.4,686
1677234303745,BTC,1.260908885,23789.1,1003
1677234309471,BTC,1.314279102,23791.4,938
1677234313938,BTC,1.402691014,23798.1,419
1677234318913,BTC,1.558853634,23807.6,844
1677234323747,BTC,1.581311306,23811.4,164
1677234328464,BTC,1.544529262,23808.8,679
1677234333721,BTC,1.592688618,23812.4,905
1677234339835,BTC,1.613012804,23814,1599
1677234344716,BTC,1.583979328,23811.4,642
1677234348774,BTC,1.574665294,23812.4,791
1677234353701,BTC,1.572678158,23811.4,1218
1677234358638,BTC,1.568053416,23811.4,148
1677234364786,BTC,1.604166667,23811.2,1139
1677234369323,BTC,1.60960334,23811.2,557
1677234373987,BTC,1.770850651,23826.9,783
1677234379208,BTC,1.816108139,23826.9,384
1677234383792,BTC,1.889338342,23827,567
1677234389757,BTC,1.862049227,23824.9,35
1677234394761,BTC,1.85225328,23824.1,497
1677234399653,BTC,1.850627138,23826.9,1424
1677234404435,BTC,1.835270768,23825.8,176
1677234409340,BTC,1.830455703,23825.8,1034
1677234414122,BTC,1.831257078,23826.8,184
1677234419234,BTC,1.707092583,23821.1,527
1677234424321,BTC,1.992220227,23821.1,426
1677234429156,BTC,1.982403817,23821.1,848
1677234433925,BTC,1.950722927,23821.2,285
1677234439902,BTC,1.85225328,23817.6,37
1677234444546,BTC,1.833663927,23818.9,877
1677234449168,BTC,1.814522938,23818.9,270
1677234454260,BTC,1.795638803,23819.9,648
1677234458945,BTC,1.793296089,23819.9,287
1677234463741,BTC,1.794857462,23819.9,1041
1677234468701,BTC,1.763194253,23818,137
1677234473651,BTC,1.763957988,23817.4,843
1677234479410,BTC,1.78551532,23823.4,201
1677234484751,BTC,1.946375958,23823.4,2125
1677234489742,BTC,1.903600465,23820.6,987
1677234494389,BTC,1.895193978,23820.5,186
1677234499240,BTC,1.906976744,23824.1,703
1677234503976,BTC,1.981514609,23828.6,589
1677234509777,BTC,2.117206983,23836,827
1677234514665,BTC,2.059039462,23827.4,285
1677234519277,BTC,2.022061046,23827.3,331
1677234523925,BTC,1.951593861,23824.9,896
1677234529653,BTC,1.930832356,23826,647
1677234534469,BTC,1.918855809,23828.9,479
1677234539127,BTC,1.944640754,23830.9,592
1677234543983,BTC,2.03674461,23838,358
1677234549001,BTC,2.057169061,23844.4,742
1677234554853,BTC,2.05997552,23837.5,164
1677234558510,BTC,2.054367746,23843.9,156
1677234564533,BTC,2.051571559,23838.6,195
1677234569451,BTC,2.022061046,23836.1,414
1677234574439,BTC,2.003003003,23834.1,722
1677234579356,BTC,2.015681544,23837.1,115
1677234584055,BTC,2.017501509,23835.5,530
1677234588956,BTC,1.995805872,23835,625
1677234594038,BTC,1.951593861,23831.9,79
1677234598972,BTC,1.944640754,23834.1,263
1677234603786,BTC,1.63227165,23837.2,671
1677234609727,BTC,1.665245203,23840,38
1677234614223,BTC,1.699784017,23843.4,623
1677234619860,BTC,1.75558005,23846.7,422
1677234624770,BTC,1.830455703,23845.1,1401
1677234629168,BTC,1.832058907,23847.5,161
1677234633771,BTC,1.777777778,23844.1,98
1677234639922,BTC,1.780094523,23844.3,279
1677234644493,BTC,1.712232167,23838.7,1056
1677234649359,BTC,1.680965147,23836.3,230
1677234654324,BTC,1.665245203,23833.3,647
1677234658952,BTC,1.647603918,23831,553
1677234663660,BTC,1.461841457,23835.1,697
1677234669040,BTC,1.457002457,23833,798
1677234674554,BTC,1.466699556,23834.9,331
1677234679208,BTC,1.474634991,23834.3,684
1677234684008,BTC,1.469135802,23833.3,169
1677234688684,BTC,1.454590083,23833.3,62
1677234694691,BTC,1.452182442,23833.3,483
1677234699659,BTC,1.437835202,23832.5,216
1677234704242,BTC,1.440810349,23833.2,865
1677234708832,BTC,1.446183953,23835.1,266
1677234713795,BTC,1.44140625,23836.7,565
1677234719786,BTC,1.446782481,23839.2,1105
1677234723597,BTC,1.67594327,23842.7,397
1677234728816,BTC,1.655337228,23841.9,1100
